X	Y	T	realZxx	imagZxx	realZxy	imagZxy	realZyx	imagZyx	realZyy	imagZyy	KR	realZxx_real	imagZxx_real	realZxy_real	imagZxy_real	realZyx_real	imagZyx_real	realZyy_real	imagZyy_real
8000	0	1	0.000151095	-5.82E-05	0.00675477	-0.00228844	-0.00435866	0.00185592	-2.73E-05	7.64E-06	0.313881695	-4.18E-08	-4.26E-07	0.00967225	-0.00337357	-0.00966955	0.00410922	-7.13E-07	2.86E-07
9000	0	1	-3.83E-05	-8.79E-06	0.0182162	-0.00640557	-0.013999	0.00566897	-8.26E-07	-1.33E-06	2.716638228	-3.80E-08	-4.34E-07	0.00966556	-0.0033889	-0.00973802	0.0038763	-6.27E-07	-1.50E-07
-9000	3000	1	-5.84E-05	0.000123061	0.00811279	-0.00240975	-0.00489356	0.00179543	0.000107686	-4.34E-05	0.412364627	-5.07E-05	0.00014199	0.00966562	-0.00338711	-0.0096975	0.00387337	4.27E-06	-5.55E-05
-8000	3000	1	-0.000176959	0.000214855	0.00813927	-0.00239415	-0.00167943	0.000738478	9.26E-06	-1.57E-05	0.145659307	-5.00E-05	0.000233267	0.00966875	-0.00335576	-0.009608	0.00408096	5.69E-06	-8.77E-05
-7000	3000	1	-8.41E-05	0.000530913	0.0146106	-0.00475781	-0.00933905	0.00434463	4.50E-05	-0.000145471	1.4921111	-2.78E-05	0.00037291	0.00968471	-0.00331304	-0.00940688	0.00434439	1.79E-06	-0.000131621
-6000	3000	1	3.54E-05	0.00057737	0.00967214	-0.00319623	-0.00901821	0.0047048	3.25E-05	-0.000207898	0.993411348	3.40E-05	0.000579583	0.00971108	-0.00324281	-0.00903673	0.00470222	-1.12E-05	-0.000182721
-5000	3000	1	0.000150088	0.000835816	0.00953853	-0.0030851	-0.00830705	0.00515054	1.27E-05	-0.000253429	0.981336891	0.000153068	0.000852306	0.00971124	-0.00316105	-0.00831475	0.00514327	-2.35E-05	-0.000224941
-4000	3000	1	0.00041416	0.0014936	0.0132115	-0.00481008	-0.0130802	0.0106911	3.38E-05	-0.000422054	2.692837613	0.000253004	0.00100641	0.00916129	-0.00341848	-0.00705923	0.00561659	-4.12E-06	-0.000208528
-3000	3000	1	7.20E-05	0.000504633	0.0064807	-0.00515844	-0.010886	0.0112972	9.62E-05	-0.000269444	1.886351027	4.45E-05	0.000527542	0.00653936	-0.00506625	-0.00578901	0.00598594	3.58E-05	-0.000136698
-2000	3000	1	-5.40E-05	7.98E-05	0.00531888	-0.00629037	-0.0099208	0.011933	9.10E-05	-0.000179897	1.897762642	-5.75E-05	0.000159244	0.00538568	-0.00618984	-0.00527789	0.00628897	3.52E-05	-8.42E-05
-1000	3000	1	-0.000107198	-0.000160481	0.00739862	-0.00943422	-0.00960304	0.0119293	5.15E-05	-9.61E-05	2.65371751	-3.38E-05	3.23E-05	0.00522997	-0.0065261	-0.0051476	0.00647694	1.64E-05	-3.47E-05
0	3000	1	1.77E-05	-8.71E-06	0.00517532	-0.0065565	-0.0050614	0.00644734	-8.06E-06	1.50E-05	0.983647004	1.16E-05	-9.99E-06	0.00522354	-0.00656876	-0.00513249	0.0065148	-6.41E-06	1.19E-05
1000	3000	1	3.57E-05	-4.91E-05	0.00341899	-0.00420331	-0.00517015	0.00626149	-2.57E-05	5.80E-05	0.643458819	5.18E-05	-7.72E-05	0.00526334	-0.00641247	-0.00519073	0.00640218	-2.74E-05	5.97E-05
2000	3000	1	6.23E-05	-0.000512375	0.00972883	-0.00991899	-0.00729324	0.00829807	-5.56E-05	0.000180346	2.294436692	3.35E-05	-0.000300016	0.00573105	-0.00576968	-0.00546096	0.00615156	-3.83E-05	0.000109605
3000	3000	1	-0.000159504	-0.00083275	0.00782237	-0.00405301	-0.00631813	0.00581834	-6.22E-05	0.000192576	0.982535096	-0.00017577	-0.000823129	0.0079542	-0.00412588	-0.00632514	0.00581585	-2.29E-05	0.000170389
4000	3000	1	-0.000211395	-0.000988575	0.00953163	-0.00313981	-0.00512334	0.00364469	-1.37E-05	0.000146548	0.660333619	-0.000221736	-0.000975628	0.00960759	-0.00318466	-0.00775103	0.00538378	1.94E-05	0.000228583
5000	3000	1	-9.64E-05	-0.000713625	0.00962113	-0.00315951	-0.00872629	0.00490389	-7.77E-06	0.000234451	0.988891026	-8.63E-05	-0.00071076	0.00971994	-0.00319405	-0.00873363	0.00491028	1.81E-05	0.000207755
6000	3000	1	-2.25E-06	-0.00047199	0.0095271	-0.0032309	-0.00927746	0.00452085	-3.47E-05	0.000180476	0.984612161	3.24E-06	-0.00046696	0.00970423	-0.00328571	-0.00925075	0.00451044	3.60E-06	0.000156709
7000	3000	1	6.09E-05	-0.000506236	0.0163267	-0.00567739	-0.0162226	0.00721548	-7.00E-05	0.000212959	2.878521766	4.26E-05	-0.00029622	0.00968297	-0.0033419	-0.00952224	0.00420174	-4.94E-06	0.000108091
8000	3000	1	5.14E-05	-0.000182923	0.00951659	-0.0033322	-0.00967364	0.00397371	-4.11E-05	7.90E-05	0.985347607	5.25E-05	-0.00018279	0.00967085	-0.00337453	-0.0096638	0.00397057	-5.99E-06	6.98E-05
9000	3000	1	4.96E-05	-0.00011206	0.00956019	-0.00336614	-0.00972612	0.00379917	-3.09E-05	4.56E-05	0.99052609	4.74E-05	-0.000109665	0.00966361	-0.00339321	-0.00971935	0.00378869	-2.85E-06	4.30E-05
-9000	6000	1	-4.93E-05	0.000154003	0.00950067	-0.00339293	-0.00970406	0.00364237	3.00E-05	-9.17E-05	0.988527882	-5.49E-05	0.000158683	0.00965011	-0.00342491	-0.00967131	0.00362923	-1.56E-06	-8.92E-05
-8000	6000	1	-5.78E-05	0.000247564	0.00952735	-0.00340113	-0.00965356	0.00370412	6.30E-05	-0.00016218	0.987743782	-5.00E-05	0.000253	0.00965948	-0.00342823	-0.00964355	0.00370405	-5.39E-06	-0.000146804
-7000	6000	1	-3.51E-05	0.000500081	0.0130125	-0.00468849	-0.0163682	0.00649599	6.88E-05	-0.000467925	2.308569676	-1.48E-05	0.000391627	0.00966068	-0.00343289	-0.00957823	0.00375878	-2.80E-05	-0.00024237
-6000	6000	1	7.31E-05	0.000594606	0.00967874	-0.00352775	-0.016288	0.00654972	-8.37E-05	-0.000756733	1.725564334	7.71E-05	0.000586254	0.00965992	-0.00345259	-0.00949262	0.0037787	-9.75E-05	-0.000398412
-5000	6000	1	0.000355433	0.00117286	0.0129701	-0.0048354	-0.0127935	0.00510246	-0.00029065	-0.00097549	1.839797116	0.000256467	0.000828392	0.00960436	-0.00352407	-0.00943774	0.00369389	-0.000275674	-0.000651092
-4000	6000	1	0.000416482	0.000974937	0.00915738	-0.00376501	-0.00953636	0.00337934	-0.000572092	-0.00109945	0.987961532	0.000436327	0.000974229	0.00929358	-0.00379705	-0.0095236	0.00338049	-0.000635579	-0.00103003
-3000	6000	1	0.000250906	0.000712025	0.00841601	-0.00450382	-0.00964353	0.00301684	-0.000747133	-0.0012862	0.995954093	0.000250305	0.000703817	0.00845922	-0.00450136	-0.0096496	0.00302335	-0.000777677	-0.00121319
-2000	6000	1	4.84E-05	0.000354681	0.00794813	-0.00519459	-0.00952534	0.00297164	-0.000426131	-0.000940149	1.005510194	4.80E-05	0.000347696	0.00789701	-0.00513292	-0.00955102	0.00298174	-0.000446542	-0.000882031
-1000	6000	1	-5.26E-06	6.90E-05	0.00548217	-0.00381359	-0.00426909	0.00137044	-6.56E-05	-0.000184644	0.319593604	-2.65E-06	0.000119683	0.00771355	-0.00544272	-0.00945278	0.00301956	-0.000159814	-0.000385946
0	6000	1	4.44E-06	-3.67E-05	0.00752447	-0.00519197	-0.00425018	0.00137493	1.94E-05	6.33E-05	0.435806006	2.91E-06	-3.82E-05	0.00769188	-0.00549888	-0.00943399	0.00303545	4.99E-05	0.000128822
1000	6000	1	3.81E-06	-0.000135152	0.00551239	-0.00373814	-0.00428727	0.00136227	0.00011703	0.000308626	0.319027827	-1.06E-05	-0.00021998	0.00777912	-0.00532767	-0.00949544	0.00300063	0.000288432	0.000640837
2000	6000	1	-5.38E-05	-0.000529822	0.0081004	-0.00489925	-0.00953229	0.00296696	0.000530867	0.00118106	0.992653539	-0.0001278	-0.000512434	0.00811624	-0.00485888	-0.00961272	0.00298243	0.000623775	0.00108904
3000	6000	1	-0.000913763	-0.0014439	0.0151377	-0.00702247	-0.0164959	0.00535612	0.00158353	0.00208866	2.908267794	-0.000388718	-0.000887428	0.00891318	-0.00411179	-0.00963482	0.00316224	0.000809022	0.00120043
4000	6000	1	-0.000285021	-0.000950322	0.00937867	-0.0035887	-0.00946164	0.00358112	0.000318514	0.00091806	0.989592064	-0.000366955	-0.000932844	0.00950824	-0.003614	-0.00944469	0.00356849	0.000432963	0.000828379
5000	6000	1	-0.000143639	-0.000710339	0.00957745	-0.0034601	-0.00945696	0.00375088	0.000103313	0.000563154	0.993355407	-0.000156413	-0.000704403	0.0096379	-0.00347304	-0.0094619	0.00376037	0.000167988	0.000509378
6000	6000	1	-5.85E-06	-0.000483412	0.00953912	-0.00340634	-0.00955517	0.00378237	-1.42E-05	0.000348552	0.988526321	-2.23E-05	-0.00048107	0.00966133	-0.00343903	-0.00954515	0.00378229	5.48E-05	0.000311037
7000	6000	1	8.20E-05	-0.000535275	0.0163725	-0.00585051	-0.0163972	0.00643244	-6.79E-05	0.000361549	2.894790641	3.76E-05	-0.000315134	0.00966023	-0.00342936	-0.00961975	0.00373446	1.35E-05	0.000188831
8000	6000	1	6.05E-05	-0.000204824	0.00954823	-0.00339106	-0.00966919	0.00367331	-5.34E-05	0.000127222	0.989452813	5.50E-05	-0.000200202	0.00965911	-0.00342771	-0.00966112	0.00366732	2.51E-06	0.000114444
9000	6000	1	5.13E-05	-0.000129095	0.00967109	-0.00342101	-0.00963431	0.00358986	-3.88E-05	7.16E-05	0.997543089	5.16E-05	-0.000123949	0.00964916	-0.00342628	-0.00967826	0.00359759	3.16E-06	7.00E-05
-9000	9000	1	-0.000359572	0.000186312	0.0164235	-0.00594373	-0.0164249	0.00599952	0.000335462	-0.000183516	2.908558145	-3.89E-05	7.75E-05	0.00963424	-0.00345756	-0.00964272	0.00348527	-8.98E-06	-6.04E-05
-8000	9000	1	1.65E-05	8.98E-05	0.0095769	-0.00346197	-0.0095737	0.00347616	-2.49E-05	-7.13E-05	0.986387458	-4.64E-05	0.000110018	0.00964462	-0.00348006	-0.00964273	0.0034923	-4.35E-06	-8.65E-05
-7000	9000	1	-4.83E-05	0.000152972	0.00963759	-0.0035051	-0.00962678	0.00349233	4.60E-05	-0.000141771	0.997487852	-4.84E-05	0.000149167	0.00965164	-0.00351527	-0.00963727	0.00348889	-1.99E-06	-0.0001246
-6000	9000	1	-4.42E-05	0.000195829	0.0097394	-0.00359472	-0.00960138	0.00346381	4.37E-05	-0.000201416	1.006870996	-4.38E-05	0.000188116	0.00964467	-0.00356794	-0.00962784	0.00346939	-5.47E-06	-0.000174323
-5000	9000	1	9.93E-06	3.44E-05	0.0017051	-0.000671528	-0.00169904	0.000629211	-1.08E-05	-4.09E-05	0.031562659	-3.47E-05	0.000214929	0.00962595	-0.00365603	-0.00962356	0.00343284	-1.66E-05	-0.000227317
-4000	9000	1	-0.000110607	0.000243932	0.00966848	-0.00381484	-0.00966789	0.00338902	9.42E-05	-0.000332403	1.012749566	-2.61E-05	0.000215846	0.00959546	-0.00378027	-0.00961634	0.00337658	-3.02E-05	-0.0002642
-3000	9000	1	-3.18E-05	0.000189777	0.00956231	-0.00394973	-0.00960062	0.00331382	1.12E-05	-0.000295474	1.002032276	-2.11E-05	0.000183994	0.00954378	-0.00391553	-0.00960744	0.00332098	-3.54E-05	-0.000259015
-2000	9000	1	-1.66E-05	0.000127918	0.00951185	-0.00408653	-0.00959273	0.00327997	-3.16E-06	-0.000222879	1.003138817	-1.65E-05	0.000126284	0.00949504	-0.00404105	-0.00959472	0.00327715	-2.76E-05	-0.000198917
-1000	9000	1	3.05E-08	5.48E-05	0.00947765	-0.0041716	-0.00958301	0.00325418	-9.73E-06	-0.000100058	1.000821866	-8.35E-06	5.58E-05	0.00947632	-0.00412932	-0.00959158	0.0032585	-1.24E-05	-9.37E-05
0	9000	1	-5.92E-06	-1.16E-05	0.00788305	-0.0035068	-0.00960057	0.0032587	9.78E-06	3.57E-05	0.836678901	2.72E-06	-1.85E-05	0.00946408	-0.00414037	-0.00958403	0.00325234	4.46E-06	3.28E-05
1000	9000	1	9.78E-06	-9.69E-05	0.00959753	-0.00421562	-0.0129479	0.00442617	9.60E-06	0.000232769	1.369238537	1.28E-05	-9.18E-05	0.0094867	-0.00409416	-0.00959738	0.00326885	2.04E-05	0.000151762
2000	9000	1	1.98E-05	-0.000139092	0.00794386	-0.00335277	-0.0095967	0.00329921	6.46E-08	0.000267227	0.835444851	1.90E-05	-0.000157634	0.00952054	-0.00398495	-0.00959839	0.00329415	3.23E-05	0.000236468
3000	9000	1	6.24E-05	-0.000217325	0.00965682	-0.00388522	-0.00958115	0.00333988	-3.15E-05	0.000305169	1.006045067	2.32E-05	-0.000204335	0.00956458	-0.00384504	-0.00961609	0.00335011	3.35E-05	0.000267882
4000	9000	1	4.69E-05	-0.00010691	0.00435122	-0.00168763	-0.00675865	0.00233449	-0.000181038	0.000257777	0.317480185	3.01E-05	-0.000219642	0.00960788	-0.00371033	-0.00961518	0.00340447	2.31E-05	0.000248603
5000	9000	1	2.15E-05	-0.000201163	0.00963748	-0.00358924	-0.0120772	0.00429225	-5.08E-05	0.000298726	1.252262859	3.97E-05	-0.000203683	0.00964022	-0.00360933	-0.00962478	0.00345357	1.04E-05	0.000200828
6000	9000	1	-2.11E-05	-0.000152598	0.00960631	-0.00351009	-0.0121109	0.0043353	0.000220497	0.000146135	1.251669057	4.69E-05	-0.000168623	0.0096455	-0.00353524	-0.00962445	0.00347612	3.50E-06	0.000148053
7000	9000	1	1.30E-05	-8.78E-05	0.0064056	-0.00234332	-0.00965967	0.00350412	4.47E-05	9.61E-05	0.666429955	4.81E-05	-0.000128304	0.00964196	-0.00348943	-0.00964382	0.00349296	3.46E-06	0.000103819
8000	9000	1	0.000125787	-0.000150865	0.0130962	-0.00474795	-0.0131044	0.00480416	-9.66E-05	0.000120377	1.850643738	4.30E-05	-9.18E-05	0.00964037	-0.00346665	-0.00964218	0.00348885	7.34E-06	7.24E-05
9000	9000	1	4.45E-05	-6.80E-05	0.00953356	-0.00342084	-0.00965124	0.00348689	-4.39E-05	5.27E-05	0.991287323	3.38E-05	-6.38E-05	0.00963456	-0.00345604	-0.00963571	0.00347591	1.17E-05	5.16E-05
-9000	-9000	2	7.19E-05	-8.63E-05	0.00912058	-0.00240089	-0.00918177	0.00242862	3.35E-05	0.000190113	1.005810887	-2.97E-06	-0.00026323	0.00914206	-0.00238907	-0.00909524	0.00247237	-8.59E-05	7.99E-05
-8000	-9000	2	7.83E-05	-0.000140349	0.00907026	-0.0024286	-0.00915525	0.00245107	5.22E-05	0.000240092	1.000923283	-3.56E-05	-0.00031688	0.00914118	-0.002429	-0.00907439	0.00245202	-8.23E-05	0.000140837
-7000	-9000	2	7.81E-05	-0.00023357	0.0106893	-0.00293626	-0.0107728	0.00291183	0.000115149	0.00035026	1.394733213	-7.72E-05	-0.000366786	0.00912559	-0.00248967	-0.00905985	0.00241061	-5.87E-05	0.000215321
-6000	-9000	2	3.86E-05	-0.00030579	0.0106114	-0.00302374	-0.0107385	0.0028706	0.000178678	0.00040253	1.386464449	-0.000121372	-0.000403436	0.00908711	-0.00257684	-0.00906485	0.00234321	-1.21E-05	0.000295143
-5000	-9000	2	-5.00E-06	-0.000288121	0.00887346	-0.00263441	-0.00908433	0.00237969	0.00021713	0.000382544	0.987147059	-0.000155961	-0.000414673	0.00900541	-0.00269246	-0.00908957	0.00225308	5.11E-05	0.000364539
-4000	-9000	2	-3.25E-05	-0.000288464	0.00876816	-0.00275846	-0.00909325	0.00230202	0.000251731	0.000394231	0.985341946	-0.00016562	-0.000388723	0.00888743	-0.00283621	-0.00912596	0.00214943	0.000110658	0.000400384
-3000	-9000	2	-2.39E-05	-0.000246841	0.00858506	-0.0028865	-0.00918351	0.00223786	0.000246708	0.000369016	0.985440815	-0.000143083	-0.000321242	0.00874468	-0.00299238	-0.00917001	0.00205159	0.000137841	0.000378507
-2000	-9000	2	-5.70E-06	-0.000170927	0.00837448	-0.0029869	-0.00912728	0.0021661	0.00019847	0.000272482	0.967198415	-9.70E-05	-0.000219466	0.00860886	-0.00313164	-0.00920213	0.00197731	0.000116923	0.000286299
-1000	-9000	2	-2.47E-05	-0.000123645	0.0113612	-0.00421003	-0.0155797	0.00360869	0.00022143	0.00018741	2.259176761	-4.21E-05	-9.77E-05	0.00852391	-0.00322157	-0.00921102	0.00193513	5.72E-05	0.000134637
0	-9000	2	-2.82E-05	2.39E-05	0.0113794	-0.00422603	-0.015532	0.00359013	-1.71E-05	-4.43E-05	2.258603927	1.42E-05	3.17E-05	0.00850463	-0.0032405	-0.00921441	0.00192715	-1.98E-05	-4.60E-05
1000	-9000	2	3.96E-06	0.000123643	0.00842377	-0.00303473	-0.00905485	0.00214265	-0.000140162	-0.000197241	0.968696945	7.00E-05	0.000158761	0.00856251	-0.00318572	-0.00920844	0.00195211	-9.12E-05	-0.000217077
2000	-9000	2	2.71E-05	0.000328229	0.0127252	-0.00425773	-0.00876289	0.00209944	-0.000228256	-0.000299406	1.397479317	0.000121429	0.000272633	0.00867077	-0.00306699	-0.00918817	0.00200964	-0.000133904	-0.000342105
3000	-9000	2	9.01E-06	0.000111161	0.00379336	-0.00119847	-0.00698954	0.00157875	-0.000184304	-0.000299266	0.326734087	0.000157029	0.000359252	0.00881809	-0.00291524	-0.00915188	0.00209824	-0.000130579	-0.000399034
4000	-9000	2	1.99E-05	0.000307415	0.00904394	-0.00273728	-0.0089709	0.00231302	-0.000240034	-0.00038914	0.997229606	0.000163349	0.000406324	0.0089526	-0.00276191	-0.00910365	0.0022011	-8.36E-05	-0.000389013
5000	-9000	2	-1.51E-05	0.000275863	0.00888908	-0.00257607	-0.00907005	0.00241648	-0.000168041	-0.000369908	0.984578259	0.000139644	0.000412102	0.00905019	-0.00263089	-0.00907113	0.00229997	-1.83E-05	-0.000332854
6000	-9000	2	-2.15E-05	0.000376108	0.013076	-0.00367961	-0.0131528	0.00358762	-0.000176048	-0.000477549	2.089931147	9.88E-05	0.000386301	0.00911614	-0.00253078	-0.00905852	0.00237869	3.88E-05	-0.000255702
7000	-9000	2	-1.98E-05	0.000283973	0.0130544	-0.00357198	-0.0171704	0.00460104	-0.000204715	-0.000512771	2.708792161	5.50E-05	0.000342119	0.00913932	-0.00245634	-0.00906506	0.00243361	7.45E-05	-0.000176585
8000	-9000	2	-6.84E-05	0.000127237	0.00894865	-0.00238669	-0.00919499	0.00246378	-3.08E-05	-0.000216598	0.990023136	1.74E-05	0.000289426	0.00915149	-0.00240763	-0.00908283	0.00246354	8.73E-05	-0.000107738
9000	-9000	2	-9.37E-05	0.000116548	0.0123683	-0.00327804	-0.0156568	0.00415184	3.95E-06	-0.000295029	2.325445019	-9.95E-06	0.00023645	0.00914102	-0.0023746	-0.00910719	0.00247544	8.23E-05	-5.44E-05
-9000	-6000	2	3.65E-05	-0.000150358	0.00600046	-0.00152347	-0.00751876	0.00216504	4.45E-05	0.000195953	0.550173212	-9.18E-05	-0.000386236	0.00910851	-0.00235324	-0.00895926	0.0027053	-7.32E-05	0.000148746
-8000	-6000	2	-1.09E-05	-0.000355224	0.0091563	-0.00231639	-0.00904084	0.00273378	0.000132759	0.000310214	1.02285611	-0.000185493	-0.000502152	0.00910742	-0.00235892	-0.00886259	0.00271514	-3.36E-05	0.000247564
-7000	-6000	2	-0.000105833	-0.00051155	0.00911729	-0.00230932	-0.00890962	0.00278293	0.000232786	0.00040853	1.017485421	-0.000333803	-0.000645016	0.00909631	-0.00236685	-0.00877206	0.00269105	6.06E-05	0.000375859
-6000	-6000	2	-0.000293843	-0.000692896	0.00903574	-0.0023073	-0.0087818	0.00275368	0.000414428	0.000536905	1.006220446	-0.000562742	-0.000814953	0.0090709	-0.00238301	-0.00870428	0.00260893	0.00024467	0.000538402
-5000	-6000	2	-0.000990333	-0.00150964	0.0153652	-0.00406073	-0.0148935	0.00442137	0.0012889	0.00121121	2.922479974	-0.000885479	-0.000991422	0.00897281	-0.0024328	-0.00874719	0.00242079	0.000584991	0.000749999
-4000	-6000	2	-0.000812754	-0.000977209	0.00854354	-0.00255964	-0.00900223	0.00225256	0.0013126	0.000963776	0.995069131	-0.00112579	-0.0010548	0.00854132	-0.00262125	-0.00907359	0.00206082	0.00115626	0.00102243
-3000	-6000	2	-0.000255019	-0.000328176	0.00334644	-0.00137152	-0.00653621	0.0013306	0.00103598	0.000728159	0.311953422	-0.000771691	-0.00078953	0.00741084	-0.00310467	-0.00946647	0.0016936	0.00142212	0.00114248
-2000	-6000	2	-0.000268811	-0.000416718	0.00654909	-0.00348905	-0.0091627	0.0017782	0.00106474	0.00079307	0.971292156	-0.000335522	-0.000445861	0.00653413	-0.00358011	-0.00943702	0.00156717	0.000962121	0.000865612
-1000	-6000	2	-6.87E-05	-0.000158759	0.00613269	-0.00372404	-0.00900547	0.0017645	0.000437377	0.000356093	0.956091081	-0.00010581	-0.000174171	0.00617262	-0.00384075	-0.00934512	0.00154288	0.00040014	0.000394712
0	-6000	2	4.55E-05	5.67E-05	0.00609854	-0.00378302	-0.00901053	0.00177379	-0.000154364	-0.000119766	0.963450664	3.23E-05	5.56E-05	0.00610741	-0.0038894	-0.00932063	0.00154266	-0.00013129	-0.000132228
1000	-6000	2	6.42E-05	0.000127335	0.00283366	-0.00164408	-0.00631153	0.00120648	-0.000502004	-0.000398195	0.302173066	0.000200107	0.000299726	0.0062993	-0.00373989	-0.00938056	0.00154805	-0.000676864	-0.000641866
2000	-6000	2	0.000380137	0.000574119	0.00691145	-0.00329299	-0.00922421	0.001804	-0.00135254	-0.000958738	0.975562963	0.000525256	0.000608944	0.00689519	-0.00337026	-0.00947235	0.00160804	-0.0012305	-0.00104065
3000	-6000	2	0.000797603	0.000904955	0.00808182	-0.00277354	-0.00914983	0.00203785	-0.00157783	-0.00105564	0.988359442	0.00101955	0.000959202	0.00802338	-0.00283767	-0.00933779	0.00184039	-0.00142266	-0.00113589
4000	-6000	2	0.000514929	0.000625368	0.00583144	-0.00159969	-0.00863564	0.00236064	-0.00103582	-0.000802754	0.643768542	0.0010467	0.001053	0.00882941	-0.00249934	-0.00886264	0.00226381	-0.000844365	-0.000881712
5000	-6000	2	0.000421698	0.000795039	0.0090866	-0.00233543	-0.0101629	0.00308348	-0.000638332	-0.000713514	1.174061702	0.000714847	0.00090635	0.00903707	-0.00240118	-0.00870427	0.00253337	-0.00039065	-0.000637095
6000	-6000	2	0.000131504	0.000610588	0.00909872	-0.00230837	-0.0102801	0.00321937	-0.000256466	-0.000558952	1.178592711	0.000436407	0.000727248	0.00908756	-0.00237357	-0.00873246	0.00265931	-0.000138585	-0.000451816
7000	-6000	2	-5.09E-05	0.000442136	0.00907476	-0.00230222	-0.00897627	0.00277443	-8.13E-05	-0.000371234	1.013596792	0.00025089	0.000570244	0.00910154	-0.00236305	-0.00881793	0.00270828	-4.90E-06	-0.000308436
8000	-6000	2	-8.32E-05	0.000465716	0.0156263	-0.00398244	-0.01237	0.00367082	-0.000114894	-0.000364704	2.374037968	0.00013245	0.00044079	0.00910988	-0.00235658	-0.00890982	0.00271154	5.89E-05	-0.000194942
9000	-6000	2	1.56E-05	0.00015187	0.00908336	-0.00230291	-0.00915807	0.00265084	-0.000106434	-0.000190496	1.010832243	5.82E-05	0.00033728	0.00911157	-0.00235202	-0.00899959	0.00269018	7.98E-05	-0.000109857
-9000	-3000	2	2.22E-05	-0.000137618	0.0053577	-0.00130006	-0.00907184	0.002995	3.08E-05	0.000157845	0.608564211	-9.66E-05	-0.000315127	0.0090707	-0.00230148	-0.00873765	0.00303231	-5.37E-05	0.00010213
-8000	-3000	2	-1.75E-05	-0.000339387	0.00915005	-0.00214966	-0.00880474	0.00319129	6.73E-05	0.000198209	1.038520787	-0.000183374	-0.000428181	0.00907409	-0.00225952	-0.0084982	0.00315156	-3.39E-05	0.000161848
-7000	-3000	2	-0.000111948	-0.000507697	0.00921271	-0.00208354	-0.00842207	0.00340486	0.000105705	0.000247589	1.042634508	-0.000323605	-0.000581008	0.00909897	-0.002195	-0.00815381	0.00328477	7.29E-06	0.000226919
-6000	-3000	2	-0.000298497	-0.000720504	0.00927085	-0.00199163	-0.00989584	0.00450563	0.000223975	0.000386555	1.312299347	-0.000544478	-0.000782478	0.00915034	-0.00210292	-0.00762784	0.00343519	6.77E-05	0.000289848
-5000	-3000	2	-0.000605961	-0.000961141	0.00929986	-0.00189366	-0.00689377	0.0037567	0.000223538	0.000330888	1.02944527	-0.000855185	-0.0010184	0.00920529	-0.00199856	-0.00679037	0.00358523	0.00012305	0.000333249
-4000	-3000	2	-0.00141931	-0.00189676	0.0150248	-0.00348887	-0.00562471	0.00388386	0.000194865	0.000314458	1.797692919	-0.00104895	-0.00111352	0.00860993	-0.00209915	-0.00549128	0.00368812	0.000117389	0.000307323
-3000	-3000	2	-0.000382667	-0.000604901	0.00542752	-0.00298752	-0.00426124	0.00380863	9.96E-05	0.00023555	1.005453527	-0.000497847	-0.000637329	0.00544844	-0.00306346	-0.00423717	0.00371151	6.34E-05	0.000227878
-2000	-3000	2	-0.000103803	-0.000238293	0.00375817	-0.00372588	-0.00358575	0.00383607	6.39E-05	0.000150083	0.986408871	-0.000115438	-0.000270462	0.00378537	-0.00381265	-0.00365249	0.00376334	3.22E-05	0.000153693
-1000	-3000	2	1.10E-05	-0.000102257	0.00584617	-0.00693116	-0.00451723	0.00526635	2.06E-05	8.41E-05	2.303338387	-1.48E-05	-9.11E-05	0.00341347	-0.00408899	-0.0034227	0.0038181	1.13E-05	6.88E-05
0	-3000	2	4.02E-05	7.12E-05	0.00516812	-0.00608842	-0.00327955	0.0038459	-1.72E-05	-1.39E-05	1.479814982	3.10E-06	2.92E-05	0.003373	-0.00413278	-0.00338069	0.00383647	-4.25E-06	-2.31E-05
1000	-3000	2	2.56E-05	0.000125734	0.00294918	-0.00308331	-0.00287549	0.0030041	-2.77E-05	-8.84E-05	0.645258381	4.59E-05	0.000168419	0.00352547	-0.0039907	-0.00350725	0.00379046	-2.15E-05	-0.000112424
2000	-3000	2	0.00029357	0.000493389	0.00640074	-0.005308	-0.00377826	0.00372556	-0.000103803	-0.000171777	1.466018668	0.000253274	0.00042023	0.00434185	-0.00351286	-0.00388496	0.00373376	-4.68E-05	-0.000190108
3000	-3000	2	0.00100875	0.00166858	0.0125177	-0.00419723	-0.00810641	0.00638942	-1.83E-05	-0.0005218	2.963109478	0.000837386	0.000921873	0.00718987	-0.00250006	-0.00476431	0.00370746	-8.78E-05	-0.000268879
4000	-3000	2	0.000762304	0.00104457	0.0092345	-0.0018856	-0.00628251	0.00378273	-0.00028842	-0.000316715	1.030334214	0.00100419	0.00111089	0.00910993	-0.00198398	-0.00619455	0.00364682	-0.000129917	-0.000331812
5000	-3000	2	0.000435815	0.00084717	0.00933887	-0.0019466	-0.00744264	0.00369366	-0.000196861	-0.000320801	1.043326848	0.000691006	0.000899051	0.00918863	-0.00204883	-0.0072611	0.00351166	-9.89E-05	-0.00031639
6000	-3000	2	0.000200895	0.000605226	0.00927576	-0.00204911	-0.00815212	0.00351339	-0.00013763	-0.000272565	1.045760286	0.000422746	0.000675257	0.00912042	-0.00215186	-0.00791986	0.00335814	-3.65E-05	-0.000259348
